"Date","Open","High","Low","Close","Volume"
"2025-12-29","3780","3790","3760","3780","238061500"
"2025-12-30","3690","3690","3650","3660","274402200"
"2026-01-02","3660","3670","3620","3640","191985100"
"2026-01-05","3630","3660","3590","3630","230544800"
"2026-01-06","3630","3690","3630","3680","175820800"
"2026-01-07","3680","3710","3660","3700","195024700"
"2026-01-08","3710","3760","3700","3710","182019700"
"2026-01-09","3730","3740","3670","3680","143474700"
"2026-01-12","3680","3740","3660","3700","215159700"
"2026-01-13","3700","3730","3670","3720","227620800"
"2026-01-14","3740","3750","3700","3720","170097000"
"2026-01-15","3730","3850","3730","3820","407151300"
"2026-01-19","3850","3900","3810","3840","359652500"
"2026-01-20","3840","3880","3820","3850","170245800"
"2026-01-21","3850","3850","3800","3820","273678200"
"2026-01-22","3850","3850","3790","3810","153742700"
"2026-01-23","3810","3850","3760","3850","164603900"
"2026-01-26","3840","3850","3800","3850","120002700"
"2026-01-27","3850","3850","3780","3820","157633200"
"2026-01-28","3630","3780","3540","3590","726740400"
"2026-01-29","3550","3780","3290","3780","781321200"
"2026-01-30","3780","3890","3740","3810","532329000"
"2026-02-02","3860","3880","3750","3830","334659200"
"2026-02-03","3860","3870","3760","3800","201224300"
"2026-02-04","3820","3880","3800","3870","251005600"
"2026-02-05","3850","3940","3840","3850","342757200"
"2026-02-06","3800","3850","3770","3780","279127200"
"2026-02-09","3790","3800","3710","3770","215606400"
"2026-02-10","3750","3790","3730","3780","181835800"
"2026-02-11","3790","3800","3740","3800","147378100"
"2026-02-12","3780","3790","3760","3790","185678800"
"2026-02-13","3780","3800","3750","3780","144473700"
"2026-02-18","3780","3840","3760","3830","135223700"
"2026-02-19","3850","3850","3770","3770","154562300"
"2026-02-20","3790","3870","3780","3840","191533500"
"2026-02-23","3880","3910","3860","3900","189611200"
"2026-02-24","3880","3890","3860","3870","191295900"
"2026-02-25","3880","3980","3880","3970","263027700"
"2026-02-26","3970","3970","3920","3950","146158100"
"2026-02-27","3950","3950","3880","3910","263179300"
"2026-03-02","3840","3840","3800","3820","204655700"
"2026-03-03","3820","3840","3770","3770","113600400"
"2026-03-04","3770","3770","3660","3690","215656600"
"2026-03-05","3720","3780","3720","3750","96625300"
"2026-03-06","3750","3750","3670","3670","136987800"
"2026-03-09","3590","3630","3560","3570","215587500"
"2026-03-10","3600","3610","3560","3560","175353400"
"2026-03-11","3580","3600","3560","3580","100862200"
"2026-03-12","3580","3610","3570","3570","141366700"
"2026-03-13","3560","3590","3510","3510","159393900"
"2026-03-16","3500","3510","3430","3480","160328700"
"2026-03-17","3500","3530","3480","3480","204208500"
"2026-03-25","3440","3540","3410","3540","379422800"
"2026-03-26","3540","3570","3480","3490","162060500"
"2026-03-27","3460","3490","3420","3420","207067900"
"2026-03-30","3350","3390","3330","3360","317467700"
"2026-03-31","3350","3400","3330","3330","298589200"
"2026-04-01","3400","3440","3330","3350","279604500"
"2026-04-02","3340","3390","3320","3320","242569200"
"2026-04-06","3340","3360","3290","3310","184143400"
"2026-04-07","3310","3320","3220","3230","273842700"
"2026-04-08","3340","3370","3330","3340","416112900"
"2026-04-09","3310","3330","3260","3280","319141400"
"2026-04-10","3290","3400","3290","3390","353451500"
"2026-04-13","3390","3410","3350","3370","176083800"
"2026-04-14","3420","3490","3420","3460","280543100"
"2026-04-15","3500","3510","3400","3400","332898200"
"2026-04-16","3400","3430","3380","3410","228465700"
"2026-04-17","3410","3450","3410","3430","209108800"
"2026-04-20","3440","3470","3420","3440","354461400"
"2026-04-21","3250","3300","3230","3270","398239800"
"2026-04-22","3260","3280","3240","3240","223077500"
"2026-04-23","3240","3270","3150","3160","352657300"
"2026-04-24","3120","3150","3060","3070","428089200"
"2026-04-27","3060","3100","3050","3050","216480300"
"2026-04-28","3050","3080","3020","3070","232596600"
"2026-04-29","3070","3110","3050","3070","180641600"
"2026-04-30","3050","3060","2980","2990","382750500"
"2026-05-04","3010","3040","3000","3040","190480000"
"2026-05-05","3050","3170","3040","3150","253157600"
"2026-05-06","3150","3190","3130","3160","185002500"
"2026-05-07","3200","3330","3190","3310","312804400"
"2026-05-08","3310","3360","3260","3260","335638700"
"2026-05-11","3260","3280","3200","3200","196431000"
"2026-05-12","3200","3240","3170","3220","151508100"
"2026-05-13","3200","3210","3120","3120","155231500"
"2026-05-18","3040","3100","3010","3060","348373200"
"2026-05-19","3060","3140","3040","3040","224758600"
"2026-05-20","3060","3110","3030","3040","273501800"
"2026-05-21","3050","3090","3020","3020","173346000"
"2026-05-22","3020","3070","3000","3050","158122200"
"2026-05-25","3090","3220","3080","3170","242782900"
"2026-05-26","3150","3150","3070","3070","185037400"
"2026-05-29","3060","3080","2950","2950","1073661600"
"2026-06-02","3000","3040","2980","3040","320974000"
"2026-06-03","3050","3070","2900","2900","411746000"
"2026-06-04","2900","2930","2780","2810","493450500"
"2026-06-05","2780","2830","2730","2740","310053600"
"2026-06-08","2700","2750","2590","2590","626878600"
"2026-06-09","2540","2800","2540","2790","873192700"
"2026-06-10","2790","2910","2730","2880","704423000"
"2026-06-11","2880","2960","2780","2850","465509700"
"2026-06-12","2880","2900","2830","2850","450530000"
"2026-06-15","2890","3050","2890","2990","622216400"
"2026-06-17","3020","3130","3010","3080","512048000"
"2026-06-18","3040","3060","2960","2960","356398400"
"2026-06-19","2960","3000","2910","2930","514857200"
"2026-06-22","2930","2940","2870","2870","250025400"
"2026-06-23","2870","2940","2860","2910","271555000"
"2026-06-24","2930","2980","2800","2810","330171300"
"2026-06-25","2800","2920","2790","2850","343497900"
"2026-06-26","2850","2880","2810","2870","200394100"
"2026-06-29","2880","2890","2830","2840","173099600"
"2026-06-30","2810","2840","2730","2730","346190100"
"2026-07-01","2700","2750","2670","2670","302582100"
"2026-07-02","2680","2730","2630","2690","366662800"
"2026-07-03","2710","2740","2700","2710","219292600"
"2026-07-06","2710","2790","2680","2790","257473000"
"2026-07-07","2810","2890","2800","2860","265534600"
"2026-07-08","2860","2870","2770","2790","253336100"
"2026-07-09","2770","2790","2730","2780","244821900"
"2026-07-10","2790","2810","2760","2790","144957900"
"2026-07-13","2790","2870","2780","2870","211532100"
"2026-07-14","2880","2890","2800","2800","273911200"
"2026-07-15","2840","2870","2810","2830","182403300"
"2026-07-16","2840","2880","2830","2860","197705800"
"2026-07-17","2860","3000","2840","2970","439266600"
"2026-07-20","3000","3080","2990","3020","393555500"
"2026-07-21","3080","3080","3040","3070","320262200"
"2026-07-22","3080","3080","3020","3020","200041000"
"2026-07-23","3030","3070","2990","2990","217693500"
"2026-07-24","2970","3020","2940","2960","290905700"
"2026-07-27","2930","2980","2920","2950","201363300"
"2026-07-28","2930","2970","2920","2930","220772100"
"2026-07-29","2930","2950","2910","2920","132102100"
"2026-07-30","2930","3010","2920","2990","220548900"
"2026-07-31","3000","3040","2980","3040","226634400"
"2026-08-03","3030","3030","2980","3020","119721600"
"2026-08-04","3020","3060","3000","3060","191121700"
"2026-08-05","3060","3070","3020","3020","111460100"
"2026-08-06","3030","3070","3030","3040","117685400"
"2026-08-07","3050","3130","3040","3130","349136300"
"2026-08-10","3140","3160","3090","3090","232230700"
"2026-08-11","3100","3110","3060","3090","179274900"
"2026-08-12","3090","3130","3080","3130","158307500"
"2026-08-13","3130","3130","3080","3110","165084600"
"2026-08-14","3110","3150","3090","3120","118492200"
"2026-08-18","3120","3140","3080","3080","153801000"
"2026-08-19","3080","3100","3040","3080","101112000"
"2026-08-20","3100","3140","3090","3140","156120300"
"2026-08-21","3170","3250","3160","3230","349663900"
